surface_id,role,menu_xmlid,parent_menu_xmlid_chain,navigation_path,action_xmlid,model,source_module,required_groups,capability,acl_read,acl_create,acl_write,record_rule_exists,record_rules,product_policy_released,policy_release_state,role_root_allowed,role_blocked,http_statuses,load_result,old_70_membership,final_decision,decision_reason
FE-AUD-fixture_role_owner-27,owner,smart_construction_core.menu_sc_plan,smart_construction_core.menu_sc_root > smart_construction_core.menu_sc_construction_management_center,系统菜单 / 施工管理 / 计划管理,smart_construction_core.action_sc_plan,sc.plan,smart_construction_core,smart_construction_core.group_sc_internal_user,catalog.menu.smart_construction_core_menu_sc_plan,true,false,false,false,,true,released,false,false,200,empty,true,DENIED_BY_CAPABILITY,outside_role_allowlisted_roots
FE-AUD-fixture_role_owner-28,owner,smart_construction_core.menu_sc_plan_report,smart_construction_core.menu_sc_root > smart_construction_core.menu_sc_construction_management_center,系统菜单 / 施工管理 / 计划汇报,smart_construction_core.action_sc_plan_report,sc.plan.report,smart_construction_core,smart_construction_core.group_sc_internal_user,catalog.menu.smart_construction_core_menu_sc_plan_report,true,false,false,false,,true,released,false,false,200,empty,true,DENIED_BY_CAPABILITY,outside_role_allowlisted_roots
FE-AUD-fixture_role_owner-29,owner,smart_construction_core.menu_sc_construction_diary,smart_construction_core.menu_sc_root > smart_construction_core.menu_sc_construction_management_center,系统菜单 / 施工管理 / 施工日志,smart_construction_core.action_sc_construction_diary,sc.construction.diary,smart_construction_core,smart_construction_core.group_sc_cap_project_manager|smart_construction_core.group_sc_cap_project_read|smart_construction_core.group_sc_cap_project_user,catalog.menu.smart_construction_core_menu_sc_construction_diary,true,false,false,false,,true,released,false,false,200,empty,true,DENIED_BY_CAPABILITY,outside_role_allowlisted_roots
FE-AUD-fixture_role_owner-30,owner,smart_construction_core.menu_sc_quality_issue,smart_construction_core.menu_sc_root > smart_construction_core.menu_sc_construction_management_center,系统菜单 / 施工管理 / 质量检查,smart_construction_core.action_sc_quality_issue,sc.quality.issue,smart_construction_core,smart_construction_core.group_sc_cap_project_manager|smart_construction_core.group_sc_cap_project_read|smart_construction_core.group_sc_cap_project_user,catalog.menu.smart_construction_core_menu_sc_quality_issue,true,false,false,false,,true,released,false,false,200,empty,false,DENIED_BY_CAPABILITY,outside_role_allowlisted_roots
FE-AUD-fixture_role_owner-31,owner,smart_construction_core.menu_sc_quality_rectification,smart_construction_core.menu_sc_root > smart_construction_core.menu_sc_construction_management_center,系统菜单 / 施工管理 / 质量整改,smart_construction_core.action_sc_quality_rectification,sc.quality.rectification,smart_construction_core,smart_construction_core.group_sc_cap_project_manager|smart_construction_core.group_sc_cap_project_read|smart_construction_core.group_sc_cap_project_user,catalog.menu.smart_construction_core_menu_sc_quality_rectification,true,false,false,false,,true,released,false,false,200,empty,false,DENIED_BY_CAPABILITY,outside_role_allowlisted_roots
FE-AUD-fixture_role_owner-32,owner,smart_construction_core.menu_sc_quality_recheck,smart_construction_core.menu_sc_root > smart_construction_core.menu_sc_construction_management_center,系统菜单 / 施工管理 / 质量复验,smart_construction_core.action_sc_quality_recheck,sc.quality.recheck,smart_construction_core,smart_construction_core.group_sc_cap_project_manager|smart_construction_core.group_sc_cap_project_read|smart_construction_core.group_sc_cap_project_user,catalog.menu.smart_construction_core_menu_sc_quality_recheck,true,false,false,false,,true,released,false,false,200,empty,false,DENIED_BY_CAPABILITY,outside_role_allowlisted_roots
FE-AUD-fixture_role_owner-33,owner,smart_construction_core.menu_sc_safety_issue,smart_construction_core.menu_sc_root > smart_construction_core.menu_sc_construction_management_center,系统菜单 / 施工管理 / 安全检查,smart_construction_core.action_sc_safety_issue,sc.safety.issue,smart_construction_core,smart_construction_core.group_sc_cap_project_manager|smart_construction_core.group_sc_cap_project_read|smart_construction_core.group_sc_cap_project_user,catalog.menu.smart_construction_core_menu_sc_safety_issue,true,false,false,false,,true,released,false,false,200,empty,false,DENIED_BY_CAPABILITY,outside_role_allowlisted_roots
FE-AUD-fixture_role_owner-34,owner,smart_construction_core.menu_sc_safety_rectification,smart_construction_core.menu_sc_root > smart_construction_core.menu_sc_construction_management_center,系统菜单 / 施工管理 / 安全整改,smart_construction_core.action_sc_safety_rectification,sc.safety.rectification,smart_construction_core,smart_construction_core.group_sc_cap_project_manager|smart_construction_core.group_sc_cap_project_read|smart_construction_core.group_sc_cap_project_user,catalog.menu.smart_construction_core_menu_sc_safety_rectification,true,false,false,false,,true,released,false,false,200,empty,false,DENIED_BY_CAPABILITY,outside_role_allowlisted_roots
FE-AUD-fixture_role_owner-35,owner,smart_construction_core.menu_sc_safety_recheck,smart_construction_core.menu_sc_root > smart_construction_core.menu_sc_construction_management_center,系统菜单 / 施工管理 / 安全复验,smart_construction_core.action_sc_safety_recheck,sc.safety.recheck,smart_construction_core,smart_construction_core.group_sc_cap_project_manager|smart_construction_core.group_sc_cap_project_read|smart_construction_core.group_sc_cap_project_user,catalog.menu.smart_construction_core_menu_sc_safety_recheck,true,false,false,false,,true,released,false,false,200,empty,false,DENIED_BY_CAPABILITY,outside_role_allowlisted_roots
FE-AUD-fixture_role_owner-36,owner,smart_construction_core.menu_sc_operating_metrics_project,smart_construction_core.menu_sc_root > smart_construction_core.menu_sc_projection_root,系统菜单 / 智慧大屏 / 公司驾驶舱,smart_construction_core.action_sc_operating_metrics_project,sc.operating.metrics.project,smart_construction_core,smart_construction_core.group_sc_cap_cost_read|smart_construction_core.group_sc_cap_finance_read|smart_construction_core.group_sc_cap_project_read,catalog.menu.smart_construction_core_menu_sc_operating_metrics_project,true,false,false,false,,true,released,false,false,200,empty,false,DENIED_BY_CAPABILITY,outside_role_allowlisted_roots
FE-AUD-fixture_role_owner-37,owner,smart_construction_core.menu_sc_project_dashboard,smart_construction_core.menu_sc_root > smart_construction_core.menu_sc_projection_root,系统菜单 / 智慧大屏 / 项目驾驶舱,smart_construction_core.action_project_dashboard,project.project,smart_construction_core,smart_construction_core.group_sc_cap_project_read,catalog.menu.smart_construction_core_menu_sc_project_dashboard,true,false,false,true,project.project_comp_rule|project.project_public_members_rule|smart_construction_core.rule_sc_project_read_project_project,true,released,false,false,200,empty,false,DENIED_BY_CAPABILITY,outside_role_allowlisted_roots
FE-AUD-fixture_role_owner-38,owner,smart_construction_core.menu_sc_dashboard_fund_cockpit_fact,smart_construction_core.menu_sc_root > smart_construction_core.menu_sc_projection_root,系统菜单 / 智慧大屏 / 资金驾驶舱,smart_construction_core.action_sc_dashboard_fund_cockpit_fact,sc.dashboard.cockpit.fact,smart_construction_core,,catalog.menu.smart_construction_core_menu_sc_dashboard_fund_cockpit_fact,true,true,true,false,,true,released,false,false,200,empty,false,DENIED_BY_CAPABILITY,outside_role_allowlisted_roots
FE-AUD-fixture_role_owner-39,owner,smart_construction_core.menu_sc_dashboard_cost_cockpit_fact,smart_construction_core.menu_sc_root > smart_construction_core.menu_sc_projection_root,系统菜单 / 智慧大屏 / 成本驾驶舱,smart_construction_core.action_sc_dashboard_cost_cockpit_fact,sc.dashboard.cockpit.fact,smart_construction_core,,catalog.menu.smart_construction_core_menu_sc_dashboard_cost_cockpit_fact,true,true,true,false,,true,released,false,false,200,empty,false,DENIED_BY_CAPABILITY,outside_role_allowlisted_roots
FE-AUD-fixture_role_owner-40,owner,smart_construction_core.menu_sc_operation_big_screen_delivery,smart_construction_core.menu_sc_root > smart_construction_core.menu_sc_projection_root,系统菜单 / 智慧大屏 / 经营大屏,smart_construction_core.action_sc_operation_big_screen_delivery,sc.operating.metrics.project,smart_construction_core,smart_construction_core.group_sc_cap_cost_read|smart_construction_core.group_sc_cap_finance_read|smart_construction_core.group_sc_cap_project_read,catalog.menu.smart_construction_core_menu_sc_operation_big_screen_delivery,true,false,false,false,,true,released,false,false,200,empty,false,DENIED_BY_CAPABILITY,outside_role_allowlisted_roots
FE-AUD-fixture_role_owner-41,owner,smart_construction_core.menu_sc_ar_ap_project_summary,smart_construction_core.menu_sc_root > smart_construction_core.menu_sc_data_center > smart_construction_core.menu_sc_finance_analysis_group,系统菜单 / 统计分析 / 财务分析 / 客户账款,smart_construction_core.action_sc_ar_ap_project_summary,sc.ar.ap.project.summary,smart_construction_core,smart_construction_core.group_sc_cap_business_initiator|smart_construction_core.group_sc_cap_contract_manager|smart_construction_core.group_sc_cap_contract_read|smart_construction_core.group_sc_cap_contract_user|smart_construction_core.group_sc_cap_finance_manager|smart_construction_core.group_sc_cap_finance_read|smart_construction_core.group_sc_cap_finance_user,catalog.menu.smart_construction_core_menu_sc_ar_ap_project_summary,true,false,false,false,,true,released,false,false,200,empty,false,DENIED_BY_CAPABILITY,outside_role_allowlisted_roots
FE-AUD-fixture_role_owner-42,owner,smart_construction_core.menu_sc_ar_ap_company_summary,smart_construction_core.menu_sc_root > smart_construction_core.menu_sc_data_center > smart_construction_core.menu_sc_finance_analysis_group,系统菜单 / 统计分析 / 财务分析 / 供应商账款,smart_construction_core.action_sc_ar_ap_company_summary,sc.ar.ap.company.summary,smart_construction_core,smart_construction_core.group_sc_cap_business_initiator|smart_construction_core.group_sc_cap_contract_manager|smart_construction_core.group_sc_cap_contract_read|smart_construction_core.group_sc_cap_contract_user|smart_construction_core.group_sc_cap_finance_manager|smart_construction_core.group_sc_cap_finance_read|smart_construction_core.group_sc_cap_finance_user,catalog.menu.smart_construction_core_menu_sc_ar_ap_company_summary,true,false,false,false,,true,released,false,false,200,empty,false,DENIED_BY_CAPABILITY,outside_role_allowlisted_roots
FE-AUD-fixture_role_owner-43,owner,smart_construction_core.menu_sc_analysis_project_operation,smart_construction_core.menu_sc_root > smart_construction_core.menu_sc_data_center > smart_construction_core.menu_sc_business_analysis_group,系统菜单 / 统计分析 / 经营分析 / 项目经营分析,smart_construction_core.action_sc_operating_metrics_project,sc.operating.metrics.project,smart_construction_core,smart_construction_core.group_sc_cap_cost_manager|smart_construction_core.group_sc_cap_cost_read|smart_construction_core.group_sc_cap_cost_user|smart_construction_core.group_sc_cap_data_read,catalog.menu.smart_construction_core_menu_sc_analysis_project_operation,true,false,false,false,,true,released,false,false,200,empty,false,DENIED_BY_CAPABILITY,outside_role_allowlisted_roots
FE-AUD-fixture_role_owner-44,owner,smart_construction_core.menu_sc_comprehensive_cost_statistics_report,smart_construction_core.menu_sc_root > smart_construction_core.menu_sc_data_center > smart_construction_core.menu_sc_cost_report_group,系统菜单 / 统计分析 / 成本报表 / 成本统计表（综合）,smart_construction_core.action_sc_comprehensive_cost_statistics_report,sc.comprehensive.cost.summary,smart_construction_core,smart_construction_core.group_sc_cap_business_initiator|smart_construction_core.group_sc_cap_contract_manager|smart_construction_core.group_sc_cap_contract_read|smart_construction_core.group_sc_cap_contract_user|smart_construction_core.group_sc_cap_cost_manager|smart_construction_core.group_sc_cap_cost_read|smart_construction_core.group_sc_cap_cost_user|smart_construction_core.group_sc_cap_finance_manager|smart_construction_core.group_sc_cap_finance_read|smart_construction_core.group_sc_cap_finance_user,catalog.menu.smart_construction_core_menu_sc_comprehensive_cost_statistics_report,true,false,false,false,,true,released,false,false,200,empty,false,DENIED_BY_CAPABILITY,outside_role_allowlisted_roots
FE-AUD-fixture_role_owner-45,owner,smart_construction_core.menu_sc_workspace_my_project,smart_construction_core.menu_sc_root > smart_construction_core.menu_sc_workspace_center,系统菜单 / 首页 / 我的项目,smart_construction_core.action_sc_project_my_list,project.project,smart_construction_core,smart_construction_core.group_sc_cap_project_read,catalog.menu.smart_construction_core_menu_sc_workspace_my_project,true,false,false,true,project.project_comp_rule|project.project_public_members_rule|smart_construction_core.rule_sc_project_read_project_project,true,released,false,false,200,empty,false,DENIED_BY_CAPABILITY,outside_role_allowlisted_roots
